id,name
4375,Pesto Spaghetti
4376,Pollo Caprese
4377,Pomegranate Italian Soda
4378,Pomodorina Soup
4379,Pomodorina Soup
4380,Pomodoro Sauce
4381,Primo Pepperoni Pizza
4382,Quattro Cannoli
4383,Ricotta Meatball Sliders
4384,Ricotta Meatballs
4385,Rigatoni
4386,Roasted Chicken
4387,Roasted Chicken & Arugula Flatbread
4388,Roasted Mushroom Soup
4389,Roasted Mushroom Soup
4390,Roasted Mushrooms
4391,Roasted Peppers
4392,Roasted Tomatoes
4393,Roasted Turkey
4394,Rosemary Ham
4395,Salad Sampler (Includes Dressing)
4396,San Pellegrino® Sparkling Mineral Water
4397,Sausage & Kale Soup
4398,Sausage & Kale Soup
4399,Shrimp
4400,Shrimp Portofino
4401,"Shrimp, Cannellini Bean & Avocado Crostini"
4402,Side Caesar Salad (Includes Dressing)
4403,Side Fresh Greens Salad (Includes Dressing)
4404,Side Of Parmesan Fries
4405,Smoky Shrimp Flatbread
4406,Snap Peas
4407,Sorbet: White Peach
4408,Sorrento Lemonade
4409,Spaghetti
4410,Spaghetti & Meat Sauce
4411,Spaghetti & Meatballs
4412,Spaghetti & Pomodoro
4413,Spicy Herb-Roasted Mussels
4414,Spicy Ricotta Meatballs
4415,Stuffed Mushrooms
4416,Tiramisu
4417,Veal Saltimbocca
4418,"Warm Spinach Salad (Includes Dressing, No Protein)"
4419,White Peach Italian Soda
4420,Whole Wheat Fettuccine
4421,Whole Wheat Fettuccine
4422,Whole Wheat Fettuccine
4423,Wild Mushroom & Goat Cheese Flatbread
4424,Wine – 6 Ounces
4425,Zucchini Fritti
4426,Alpine Swiss Burger*
4427,Asiago Peppercorn Sirloin*
4428,Asiago Peppercorn Sirloin*
4429,Asian Chicken Lettuce Wraps
4430,Asian Chicken Lettuce Wraps
4431,Asian Dumplings
4432,Asian Glazed Salmon
4433,Asian Sesame Glazed Half-Rack
4434,Avocado Grilled Chicken Sandwich
4435,Avocado Turkey Burger
4436,Bacon Cheeseburger*
4437,Baja Chicken Quesadilla
4438,Baja Chicken Quesadilla
4439,Baja Chicken Tacos
4440,Baked Mac ‘n Cheese
4441,Baked Potato – Plain
4442,Baked Potato – Plain
4443,Baked Potato – with butter & sour cream
4444,Barbecue Grilled Chicken
4445,Barbecue Grilled Chicken – F&T
4446,Bella Chicken Crepê
4447,Bella Chicken Omelet
4448,Berry Fusion
4449,Berry Good Yogurt Parfait
4450,Berry Good Yogurt Parfait
4451,Blackened Tilapia with mango salsa
4452,Blondie for One
4453,Blondie for Two
4454,Blue Cheese Iceberg Tower – add-on
4455,Blue Cheese Iceberg Tower – entrée
4456,Boston Blue Burger*
4457,Boston Blue Triple Prime Burger*
4458,Broccoli & Cheese Soup
4459,Brown-Rice Pilaf
4460,Brown-Rice Pilaf
4461,Buffalo Chicken Burger
4462,Buffalo Chicken Minis
4463,Cajun Jambalaya Pasta
4464,Carolina Chicken Salad
4465,Carrot Cake Cupcake
4466,Chef’s Cut Sirloin*
4467,Chicken & Broccoli Pasta
4468,Chicken & Broccoli Pasta (with linguini)
4469,Chicken & Mushroom Alfredo
4470,Chicken Bella
4471,Chicken Bella
4472,Chicken Bella – F&T
4473,Chicken BLT
4474,Chicken Fresco
4475,Chicken Tenders – Traditional
4476,Chicken Three Ways
4477,Chicken Vegetable Harvest Soup
4478,Chocolate Chip Cookie (each)
4479,Classic Barbecue Half-Rack
4480,Classic Cheeseburger*
4481,Crab Cake Dinner
4482,Crabacado Omelet
4483,Cranapple Crepês
4484,Creamy Mashed Cauliflower
4485,Creamy Mashed Cauliflower
4486,Creamy Mashed Cauliflower – F&T
4487,Creole Catch
4488,Creole Catch
4489,Creole Catch – F&T
4490,Cupcakes – Four Pack (2 of each)
4491,Dockside Grill Trio
4492,Double Chocolate Cake
4493,Filet*
4494,Fire Wings
4495,Four Way Sampler
4496,French Fries
4497,French Toast
4498,Fresh Grilled Asparagus (when in season)
4499,Fresh Grilled Asparagus (when in season) – F&T
4500,Fresh Grilled Green Beans
4501,Fresh Grilled Green Beans
4502,Fresh Grilled Green Beans – F&T
4503,Fresh Grilled Zucchini
4504,Fresh Grilled Zucchini
4505,Fresh Grilled Zucchini – F&T
4506,Fresh Guacamole Dip
4507,Fresh Steamed Broccoli
4508,Fresh Steamed Broccoli
4509,Fresh Steamed Broccoli
4510,Fresh Steamed Broccoli – F&T
4511,Freshly Made Lemonade – Blackberry
4512,Freshly Made Lemonade – Blackberry
4513,Freshly Made Lemonade – Mixed Berry
4514,Freshly Made Lemonade – Pomegranate
4515,Freshly Made Lemonade – Pomegranate
4516,Freshly Made Lemonade – Raspberry
4517,Freshly Made Lemonade – Raspberry
4518,Freshly Made Lemonade – Strawberry
4519,Freshly Made Lemonade – Strawberry
4520,Freshly Made Lemonade – Wild Berry
4521,Fried Mozzarella
4522,Garlic Cheese Biscuit
4523,Garlic Cheese Biscuit
4524,Grilled Chicken Salad
4525,Grilled Chicken Salad
4526,Grilled Chicken Wrap
4527,Grilled Salmon
4528,Grilled Salmon – F&T
4529,Handcrafted Fruit Tea – Blackberry
4530,Handcrafted Fruit Tea – Blackberry
4531,Handcrafted Fruit Tea – Mango
4532,Handcrafted Fruit Tea – Mango
4533,Handcrafted Fruit Tea – Mixed Berry
4534,Handcrafted Fruit Tea – Peach
4535,Handcrafted Fruit Tea – Peach
4536,Handcrafted Fruit Tea – Raspberry
4537,Handcrafted Fruit Tea – Raspberry
4538,Handcrafted Fruit Tea – Wild Berry
4539,Herb-Crusted Tilapia
4540,Honest Kids Super Fruit Punch
4541,Italian Cream Cake
4542,Jamaican Jerk Shrimp
4543,Jumbo Lump Crab Burger
4544,Jumbo Lump Crab Cake
4545,Jumbo Lump Crab Cake – F&T
4546,Jumbo Shrimp Skewer add-on – 1 skewer
4547,Jumbo Shrimp Skewer add-on – 2 skewers
4548,Jumbo Skewered Shrimp
4549,Kid Beef Minis
4550,Kid Chicken Breast
4551,Kid Chicken Tenders
4552,Kid Chop Steak
4553,Kid Fried Shrimp
4554,Kid Grilled Cheese
4555,Kid Mac ‘n Cheese
4556,Kid Pasta Marinara
4557,Kid Pasta Marinara (with linguini)
4558,Kid Side of Apples
4559,Kid Side of Grapes
4560,Kid Side of White Cheddar Mashed Potatoes
4561,Kid Sundae
4562,Kid Turkey Minis
4563,Kids Eggscellent Combo
4564,Kids French Toast
4565,Kids Patty Cakes
4566,Large Fried Shrimp add-on
4567,Loaded Baked Potato
4568,Lobster Carbonara
4569,Lobster Mac ‘n Cheese & Garden Bar
4570,Louisiana Fried Shrimp
4571,Mediterranean Shrimp Pasta
4572,Memphis Dry Rub Half-Rack
4573,Mini Benedicts – Crispy Southern Chicken
4574,Mini Benedicts – Steak
4575,New Orleans Seafood
4576,New Orleans Seafood
4577,New Orleans Seafood
4578,New York Cheesecake
4579,Onion Rings
4580,Parmesan Chicken Pasta
4581,Parmesan Shrimp Pasta
4582,Parmesan Shrimp Pasta (with linguini)
4583,Peach Splash
4584,Peach Splash
4585,Petite Carolina Chicken Salad
4586,Petite Carolina Chicken Salad – F&T
4587,Petite Chicken Fresco
4588,Petite Chicken Fresco – F&T
4589,Petite Creole Catch
4590,Petite Creole Catch – F&T
4591,Petite Grilled Chicken Salad
4592,Petite Grilled Chicken Salad – F&T
4593,Petite Jumbo Shrimp Scampi
4594,Petite Jumbo Shrimp Scampi – F&T
4595,Petite Parmesan Shrimp Pasta
4596,Petite Parmesan Shrimp Pasta – F&T
4597,Petite Sirloin*
4598,Petite Sirloin* & Jumbo Skewered Shrimp
4599,Petite Sirloin* & Lobster Mac ‘n Cheese
4600,Petite Sirloin* & Lobster Tail
4601,Petite Sirloin* & Lobster Tail
4602,Petite Sirloin* – F&T
4603,Petite Sliced Sirloin*
4604,Petite Sliced Sirloin* – F&T
4605,Petite Spaghetti Squash Marinara
4606,Petite Spaghetti Squash Marinara – F&T
4607,Petite Zucchini Cakes
4608,Petite Zucchini Cakes – F&T
4609,Plain Grilled Chicken
4610,Plain Grilled Petite Sirloin*
4611,Plain Grilled Salmon
4612,Plain Grilled Top Sirloin*
4613,POM Tea
4614,POM Tea
4615,Queso & Chips
4616,Red Velvet Cupcake
4617,Rib Eye*
4618,Roasted Spaghetti Squash
4619,Roasted Spaghetti Squash – F&T
4620,RT Palmer
4621,RT Palmer
4622,Ruby Minis
4623,Ruby’s Classic Burger*
4624,Salmon Florentine
4625,Sauteed Baby Portabella Mushrooms
4626,6″ B.L.T.
4627,"6″ Bacon, Egg & Cheese Omelet Sandwich"
4628,"6″ Bacon, Egg & Cheese with Avocado Omelet Sandwich"
4629,"6″ Bacon, Egg (white) & Cheese with Avocado Omelet Sandwich"
4630,"6″ Bacon, Egg (White) and Cheese Omelet Sandwich"
4631,6″ Big Hot Pastrami
4632,6″ Big Philly Cheesesteak
4633,6″ Black Forest Ham
4634,"6″ Black Forest Ham, Egg & Cheese Omelet Sandwich"
4635,6″ Breakfast B.M.T.® Melt (with Egg White) Omelet Sandwich
4636,6″ Breakfast B.M.T.® Melt Omelet Sandwich
4637,6″ Chicken & Bacon Ranch Melt (includes cheese)
4638,6″ Chicken Cordon Bleu Melt
4639,6″ Chipotle Steak & Cheese with Avocado
4640,6″ Cold Cut Combo
4641,6″ Egg & Cheese Omelet Sandwich
4642,6″ Egg (White) & Cheese Omelet Sandwich
4643,6″ Egg White & Cheese (with ham) Omelet Sandwich
4644,6″ Egg White with Cheese and Avocado Omelet Sandwich
4645,6″ Fritos® Chicken Enchilada Melt
4646,6″ Italian B.M.T.®
4647,6″ Meatball Marinara
4648,6″ Oven Roasted Chicken
4649,6″ Roast Beef
4650,6″ Spicy Italian
4651,6″ Spicy Tuna
4652,6″ Sriracha Chicken Melt
4653,6″ Sriracha Steak Melt
4654,6″ Steak & Bacon Melt
4655,6″ Steak and Cheese
4656,"6″ Steak, Egg & Cheese Omelet Sandwich"
4657,"6″ Steak, Egg (White) & Cheese Omelet Sandwich"
4658,6″ Subway Club®
4659,6″ Subway Melt® (includes cheese)
4660,6″ Sunrise Subway Melt ®  (with Egg White) Omelet Sandwich
4661,6″ Sunrise Subway Melt ® Omelet Sandwich
4662,6″ Sweet Onion Chicken Teriyaki
4663,6″ Tuna
4664,6″ Turkey Breast
4665,6″ Turkey Breast & Ham
4666,6″ Turkey Jalapeno Melt
4667,6″ Tuscan Chicken Melt
4668,6″ Veggie Delite®
4669,"6″ Western, Egg & Cheese Omelet Sandwich"
4670,"6″ Western, Egg (White) & Cheese Omelet Sandwich"
4671,Apple Slices – 1 package
4672,Applewood Pulled Pork Salad
4673,B.L.T. with Avocado Salad
4674,"Bacon, Egg & Cheese with Avocado 3″ Flatbread"
4675,"Bacon, Egg (white) & Cheese with Avocado 3″ Flatbread"
4676,"Bacon, Egg (White) and Cheese 3″ Flatbread"
4677,"Bacon, Egg and Cheese 3″ Flatbread"
4678,Beef Chili (8 oz)
4679,Big Hot Pastrami Melt Salad
4680,Big Philly Cheesesteak Salad
4681,Birthday Berry Cookie
4682,Black Forest Ham Mini Sub
4683,Black Forest Ham Salad
4684,"Black Forest Ham, Egg & Cheese 3″ Flatbread"
4685,"Black Forest Ham, Egg White & Cheese 3″ Flatbread"
4686,Breakfast B.M.T. ® Melt (with Egg White) 3″ Flatbread
4687,Breakfast B.M.T. ® Melt (with regular egg) 3″ Flatbread
4688,Cheese Flatizza™
4689,Chicken Cordon Bleu Melt Salad
4690,Chicken Noodle (8 oz)
4691,Chicken Teriyaki with Spinach
4692,Chili Con Carne (10 oz)
4693,Chipotle Chicken & Cheese Salad
4694,Chipotle Steak & Cheese Salad
4695,Chocolate Chip Cookie
4696,Chocolate Chunk Cookie
4697,Clam Chowder (8 oz)
4698,Creamy Chicken and Dumplings (8 oz)
4699,Creamy Wild and Brown Rice (8 oz)
4700,Double Chicken Salad
4701,Double Chocolate Cookie
4702,Egg & Cheese 3″ Flatbread
4703,Egg (White) & Cheese 3″ Flatbread
4704,Egg White with Cheese and Avocado 3″ Flatbread
4705,Egg White with Cheese and Avocado 3″ Flatbread
4706,Fritos® Chicken Enchilada Melt Salad
4707,Gingerbread Cookie
4708,Golden Broccoli and Cheese (8 oz)
4709,Green Chili and Tomato (8 oz)
4710,Loaded Baked Potato (8 oz)
4711,M & M™ Cookie
4712,Minestrone (8 oz)
4713,Oatmeal Raisin Cookie
4714,Oven Roasted Chicken Salad
4715,Peanut Butter Cookie
4716,Pepperoni Flatizza™
4717,Poblano Corn Chowder (8 oz)
4718,Raspberry Cheesecake Cookie
4719,Roast Beef Mini Sub
4720,Roast Beef Salad
4721,Spicy Italian Flatizza™
4722,Spicy Tuna Salad
4723,Sriracha Chicken Melt Salad
4724,Sriracha Steak Melt Salad
4725,Steak & Bacon Melt Salad
4726,"Steak, Egg (White) and Cheese 3″ Flatbread"
4727,"Steak, Egg and Cheese 3″ Flatbread"
4728,Subway Club® Salad
4729,Sugar Cookie
4730,Sunrise Subway Melt® (with Egg White) 3″ Flatbread
4731,Sunrise Subway Melt® 3″ Flatbread
4732,Sweet Onion Chicken Teriyaki Salad
4733,Turkey Breast & Ham Salad
4734,Turkey Breast Mini Sub
4735,Turkey Breast Salad
4736,Turkey Jalapeno Melt Salad
4737,Tuscan Chicken Salad
4738,Vegetable Beef (8 oz)
4739,Veggie Delite® Mini Sub
4740,Veggie Delite® Salad
4741,Veggie Flatizza™
4742,White Macadamia Nut Cookie
4743,1/2 lb.* Cheesy Potato Burrito
4744,1/2 lb.* Combo Burrito
4745,7-Layer Burrito
4746,Bean Burrito
4747,Bean Burrito
4748,Beefy 5-Layer Burrito
4749,Beefy 5-Layer Burrito
4750,Berry Pomegranate Frutista Freeze®
4751,Berry Pomegranate Frutista Freeze® 16 oz
4752,Burrito Supreme® – Beef
4753,Burrito Supreme® – Chicken
4754,Burrito Supreme® – Steak
4755,Caramel Apple Empanada
4756,Caramel Apple Empanada
4757,Chalupa Supreme – Chicken
4758,Chalupa Supreme – Steak
4759,Chalupa Supreme–Beef
4760,Cheese Quesadilla
4761,Cheese Roll-Up
4762,Cheese Roll-Up
4763,Cheesy Fiesta Potatoes
4764,Cheesy Gordita Crunch
4765,Cheesy Nachos
4766,Cheesy Nachos
4767,Cherry Limeade Sparkler 20 oz
4768,Cherry Limeade Sparkler 20 oz
4769,Chicken Quesadilla
4770,Chicken Soft Taco
4771,Chili Cheese Burrito
4772,Chili Cheese Burrito
4773,Cinnamon Twists
4774,Cinnamon Twists
4775,Classic Limeade Sparkler 16 oz
4776,Classic Limeade Sparkler 20 oz
4777,Crispy Potato Soft Taco
4778,Crispy Potato Soft Taco
4779,Crunchwrap Supreme®
4780,Crunchy Taco
4781,Crunchy Taco
4782,Crunchy Taco Supreme®
4783,Doritos® Locos Tacos
4784,Doritos® Locos Tacos Supreme
4785,Double Decker® Taco
4786,DOUBLE DECKER® Taco Supreme®
4787,Enchirito® – Chicken
4788,Enchirito® – Steak
4789,Enchirito® – Beef
4790,Express Taco Salad w/ Chips
4791,Express Taco Salad w/ Chips
4792,Fiesta Taco Salad-Beef
4793,Fiesta Taco Salad-Chicken
4794,Fiesta Taco Salad-Steak
4795,Fresco Bean Burrito
4796,Fresco Bean Burrito
4797,Fresco Burrito Supreme® – Chicken
4798,Fresco Burrito Supreme® – Steak
4799,Fresco Chicken Soft Taco
4800,Fresco Chicken Soft Taco
4801,Fresco Crunchy Taco
4802,Fresco Crunchy Taco
4803,Fresco Grilled Steak Soft Taco
4804,Fresco Soft Taco
4805,Gordita Supreme® – Chicken
4806,Gordita Supreme® – Steak
4807,Gordita Supreme® – Beef
4808,Grilled Chicken Burrito
4809,Grilled Steak Soft Taco
4810,Mango Strawberry Frutista Freeze®
4811,Mango Strawberry Frutista Freeze® 16 oz
4812,Mexican Pizza
4813,Mexican Rice
4814,MexiMelt®
4815,Nachos
4816,Nachos BellGrande®
4817,Nachos Supreme
4818,Pintos n Cheese
4819,Soft Taco Supreme® – Beef
4820,Soft Taco-Beef
4821,Soft Taco-Beef
4822,Steak Quesadilla
4823,Strawberry Frutista Freeze®
4824,Strawberry Frutista Freeze® 16 oz
4825,Tostada
4826,Volcano Burrito
4827,Volcano Nachos
4828,Volcano Nachos
4829,Volcano Taco
4830,XXL Grilled Stuft Burrito – Beef
4831,XXL Grilled Stuft Burrito – Chicken
4832,XXL Grilled Stuft Burrito – Steak
4833,Bacon Egg Burrito
4834,Bacon Egg Quesadilla
4835,Bacon Egg Taco
4836,BC Chicken Fajita Taco With Pico De Gallo (no cheese)
4837,BC Chicken Tortilla Soup- Bowl Without Tortilla Strips and cheese
4838,BC Chicken Tortilla Soup- Cup Without Tortilla Strips and cheese
4839,BC Crispy Beef Taco With Pico De Gallo (no cheese)
4840,BC Crispy Chicken Taco With Pico De Gallo (no cheese)
4841,BC Soft Beef Taco With Pico De Gallo (no cheese)
4842,BC Soft Chicken Taco With Pico De Gallo (no cheese)
4843,BC Steak Fajita Taco With Pico De Gallo (no cheese)
4844,BC Vegetarian Black Bean Burrito Without Sour Cream and cheese
4845,Bean Burrito
4846,Beef Big Ol’ Burrito (B.O.B.™)
4847,Beef Bueno Chilada®
4848,Beef Burrito
4849,Beef Crispy Taco
4850,Beef Muchaco®
4851,Beef Mucho Nachos®
4852,Beef Nacho Salad
4853,Beef Potato Burrito
4854,Beef Quesadilla
4855,Beef Soft Taco
4856,Beef Taco Rollup™
4857,Beef Taco Rollup™
4858,Beef Taco Salad
4859,Black Bean Burrito
4860,Black Beans – Platter Portion
4861,Black Beans – Side Portion
4862,Cheese Nachos
4863,Cheese Quesadilla
4864,Cheesecake Chimichanga
4865,Chicken Big Ol’ Burrito (B.O.B.™)
4866,Chicken Bueno Chilada®
4867,Chicken Crispy Taco
4868,Chicken Muchaco®
4869,Chicken Mucho Nachos®
4870,Chicken Nacho Salad
4871,Chicken Potato Burrito
4872,Chicken Quesadilla
4873,Chicken Soft Taco
4874,Chicken Taco Rollup™
4875,Chicken Taco Rollup™
4876,Chicken Taco Salad
4877,Chicken Tortilla Soup – Bowl
4878,Chicken Tortilla Soup – Cup
4879,Cilantro Lime Rice – Platter Portion
4880,Cilantro Lime Rice – Side Portion
4881,Combination Burrito
4882,Flame-Grilled Chicken Fajita Taco
4883,Flame-Grilled Steak Fajita Taco
4884,Kids Cheese Quesadilla
4885,Kids Cheese Quesadilla
4886,Meat Lovers Burrito
4887,Meat Lovers Taco
4888,Mexican Rice
4889,MexiDips & Chips®
4890,Mini Cheese Quesadilla
4891,Muchaco Without Cheddar Cheese
4892,Muchaco Without Cheddar Cheese
4893,Muchaco Without Refried Beans
4894,Party Burrito®
4895,Party Burrito®
4896,Party Taco®
4897,Party Taco®
4898,Potato Egg Burrito
4899,Potato Egg Taco
4900,Potato Stix
4901,Queso
4902,Refried Beans
4903,Sausage Egg Burrito
4904,Sausage Egg Taco
4905,Small Mexican Rice (Available only with Platters)
4906,Small Refried Beans (Available only with Platters)
4907,Strawberry
4908,Strawberry
4909,Strawberry Smoothie
4910,Tostada
4911,10-piece Chicken Nuggets
4912,10-piece Spicy Chicken Nuggets
4913,4-piece Chicken Nuggets
4914,4-piece Spicy Chicken Nuggets
4915,6-piece Chicken Nuggets
4916,6-piece Spicy Chicken Nuggets
4917,Apple Pecan Chicken Salad
4918,Apple Pecan Chicken Salad Half-Size
4919,Apple Slices
4920,Asiago Ranch Chicken Club
4921,Asian Cashew Chicken Salad
4922,"Asian Cashew Chicken Salad, Half-Size"
4923,Bacon Cheese Potato
4924,Baconator®
4925,BBQ Ranch Chicken Salad
4926,"BBQ Ranch Chicken Salad, Half Size"
4927,Broccoli Cheese Potato
4928,Caesar Side Salad
4929,Chili Cheese Fries
4930,Chocolate Frosty Waffle Cone
4931,Crispy Chicken Caesar Wrap
4932,Crispy Chicken Sandwich
4933,Dave’s Hot ‘N Juicy™ 1/2 lb.* Double
4934,Dave’s Hot ‘N Juicy™ 1/4 lb.* Single
4935,Dave’s Hot ‘N Juicy™ 3/4 lb.* Triple
4936,Double Stack™
4937,Garden Side Salad
4938,Grilled Chicken Go Wrap
4939,Homestyle Chicken Fillet
4940,JBC (Jr. Bacon Cheeseburger)
4941,Jr. Cheeseburger
4942,Jr. Cheeseburger Deluxe
4943,Jr. Hamburger
4944,Jr. Original Chocolate Frosty™
4945,Jr. Original Chocolate Frosty™
4946,Jr. Vanilla Frosty™
4947,Kids’ Cheeseburger
4948,Kids’ French Fries
4949,Kids’ Hamburger
4950,Large Caramel Frosty™ Shake
4951,Large Chili
4952,Large Chocolate Frosty™ Shake
4953,Large French Fries
4954,Large Original Chocolate Frosty™
4955,Large Strawberry Frosty™ Shake
4956,Large Vanilla Frosty™
4957,Medium French Fries
4958,Medium Original Chocolate Frosty™
4959,Medium Vanilla Frosty™
4960,Premium Cod Fillet Sandwich
4961,Small Caramel Frosty™ Shake
4962,Small Chili
4963,Small Chocolate Frosty™ Shake
4964,Small French Fries
4965,Small Original Chocolate Frosty™
4966,Small Strawberry Frosty™ Shake
4967,Small Vanilla Frosty™
4968,Son of Baconator®
4969,Sour Cream and Chive Potato
4970,Spicy Chicken Caesar Salad
4971,Spicy Chicken Caesar Salad Half-Size
4972,Spicy Chicken Go Wrap
4973,Spicy Chicken Sandwich
4974,Ultimate Chicken Grill
4975,Value French Fries
4976,Value French Fries
4977,Vanilla Frosty Waffle Cone
